#Frame      Mode1    Mode2    Mode3    Mode4    Mode5
     539    0.584   -1.245   -1.054   -5.916    5.195
     540   -0.422   -2.197   -2.474   -5.452    2.156
     541    4.175   -0.872   -1.932   -6.037    5.336
     542    0.262   -3.401   -6.381   -7.852    1.617
     543   -0.938   -3.379   -7.113   -7.950    0.502
     544    2.317   -2.871   -5.568   -5.651    2.560
     545    0.881    2.466   -1.332   -2.388   -0.589
     546    7.847   -3.619   -1.402  -12.373    0.242
     547   11.794   -0.865   -0.935  -11.534   -0.973
     548   13.179   -1.313   -6.238  -15.822    1.168
     549    7.307   -1.673   -6.144   -9.751    3.106
     550    3.803   -5.046  -10.247   -8.832    2.596
     551    4.159   -0.972  -12.059   -8.066   -4.240
     552    4.964   -2.384   -8.945   -7.043   -3.994
     553    5.015   -1.203   -5.031   -5.616   -4.306
     554    1.723   -4.091   -7.192   -7.231   -1.169
     555    8.389   -2.087   -5.979   -4.753    1.732
     556    5.521   -5.016  -13.360   -3.766    0.710
     557   10.119   -0.308   -9.805   -5.195   -0.132
     558    3.614   -0.220   -5.830   -4.172    0.310
     559    6.260   -3.225   -1.722   -9.232    1.599
     560    9.935    1.369   -4.449   -8.054    1.010
     561   12.268    5.414   -6.761   -7.033    1.639
     562    7.911   -0.982   -5.037  -10.037   -1.249
     563    8.693   -2.449   -5.251   -7.300    2.166
     564   12.056   -1.939   -1.670   -8.274    3.691
     565   15.903   -3.747   -0.786   -9.296    1.468
     566   11.214   -2.085   -2.732  -10.782    0.183
     567   10.460   -2.950   -3.327   -9.840    2.764
     568    7.978   -1.544   -6.492  -10.908    2.373
     569    2.954   -4.183   -3.804   -8.692    3.900
     570    4.164   -3.485   -0.410   -8.297    3.767
     571   -0.447   -3.306   -8.513   -3.348   -1.159
     572    2.187   -0.028   -1.834   -7.097    0.365
     573    5.068    0.546   -7.606   -8.361    0.565
     574    2.909   -0.755   -6.405   -6.680   -0.815
     575    6.623   -2.213  -13.511  -10.024   -5.356
     576   -0.398   -5.141  -14.920   -6.851    0.300
     577   -1.512   -3.114   -6.687   -7.836    4.015
     578    3.349   -0.722   -5.773  -12.010    5.491
     579    6.030   -1.634   -7.585  -11.285    2.277
     580    0.806   -0.176   -5.064  -13.202    4.388
     581    0.632   -1.386   -2.564  -13.701    4.977
     582   -0.460    0.864   -3.448   -9.094    2.423
     583    2.335   -3.444   -9.637  -12.741   -2.176
     584   -2.095   -4.850   -4.962  -13.245   -3.583
     585   -1.637   -1.513   -4.879  -11.654    2.842
     586   -1.735   -2.376   -3.836   -6.552   -1.772
     587    0.028    5.647   -1.082   -7.856   -1.357
     588   -0.083    2.601   -4.410   -9.336   -1.508
     589    3.503    2.425   -0.950   -9.811    0.668
     590    3.933    0.623   -4.237  -10.047   -1.371
     591    2.048   -0.645   -7.633   -9.299    1.400
     592    0.055   -3.511   -6.325   -7.295   -0.734
     593   -2.100   -0.015   -7.571   -9.996    0.693
     594    0.827   -1.182   -7.541   -8.291    5.340
     595   -4.539   -4.704  -10.074   -8.677    7.602
     596   -4.407   -2.614   -9.780   -7.751    3.581
     597   -1.507   -0.595   -7.338   -8.486    1.974
     598   -0.136   -0.967   -6.467   -5.735    2.561
     599    0.527   -2.002   -7.080   -4.023    5.025
     600    1.779   -2.791   -7.682  -12.318    4.847
     601    3.168   -1.249   -3.155  -10.819    6.524
     602    3.225    0.695   -7.778  -10.035    3.992
     603   -1.384   -2.297   -3.499   -8.369    2.610
     604    3.873    0.095   -3.901  -11.396    5.247
     605    1.428    1.920   -1.661   -9.875    4.053
     606    2.351    2.294   -6.153  -10.607    1.896
     607    4.940    1.064   -8.896  -11.000    1.763
     608   -1.712   -4.588   -3.099  -10.585    3.620
     609    1.035    0.250   -1.848  -11.211    2.174
     610   -1.521    0.291   -4.655   -7.955   -0.282
     611    0.889   -2.296   -2.441  -10.704    3.468
     612   -1.068   -5.680   -1.631   -5.060   -1.705
     613    6.612   -3.265    1.740   -6.335    5.611
     614    1.222   -9.174   -0.061   -5.511    1.933
     615   -2.537   -9.425    1.750   -5.555    4.453
     616   -0.011   -9.506   -4.786   -4.302    4.991
     617   -2.901  -10.170   -8.580   -3.342    0.181
     618   -2.197  -13.911   -7.376   -5.908    2.734
     619    3.111  -12.038   -6.337   -3.106   -1.778
     620    8.032  -10.565   -0.879   -4.956    4.816
     621    8.024   -9.463    6.659   -4.799    5.083
     622    5.176   -9.367    2.318   -5.362    6.221
     623    3.539  -11.300    6.180   -6.133    4.690
     624    4.522   -8.123   -4.220   -6.129    3.918
     625    2.046   -6.192    3.909   -5.798    6.174
     626    1.167   -5.986   -1.439   -3.902    5.680
     627    6.980   -6.574   -2.817   -5.056    5.957
     628    8.444   -9.614   -0.874   -7.286    2.426
     629    9.838   -9.082   -1.424   -5.707    2.903
     630    8.411   -9.996    0.681   -5.691    3.483
     631   10.512  -13.081   -0.815   -1.476    5.346
     632    5.465  -14.278   -4.043   -1.089    3.568
     633    3.287  -15.960   -6.838   -1.750    4.591
     634    2.186  -14.197   -2.755   -2.442    5.633
     635    0.312  -16.221   -5.024   -3.279    4.015
     636    5.232  -10.273   -3.079   -0.653    2.422
     637    1.732  -11.482   -4.140   -2.773    1.513
     638   -3.524  -10.581   -3.981    0.123    1.751
     639   -3.200   -9.300   -8.620   -4.515    1.962
     640   -4.636  -11.374   -7.453   -6.196    1.319
     641   -2.112  -12.223   -6.015   -4.143    5.729
     642   -1.745  -10.557   -9.271    0.148    1.441
     643   -0.293   -9.643   -8.186   -4.305    2.412
     644   -0.040   -8.044  -11.329   -1.118    3.023
     645    1.228   -6.501  -13.837   -5.507    4.031
     646    5.345   -7.727   -8.937   -4.465   -4.217
     647    6.158   -9.829   -5.561   -9.775    3.092
     648   -0.028  -11.571   -9.108   -6.662    2.415
     649    2.367  -11.449   -7.712   -2.182    1.628
     650   11.519   -9.154   -6.383   -3.310    0.626
     651    6.263  -11.740   -8.016   -3.997   -0.359
     652    6.586  -11.704   -9.381   -6.456   -3.701
     653    6.998  -14.863  -10.966   -2.780   -1.486
     654   -1.894  -16.370  -11.691   -2.591   -2.000
     655   -0.793  -12.648  -10.109   -0.447   -1.778
     656    0.021  -14.372  -13.999   -4.146    1.427
     657    1.839  -10.027   -9.669   -2.214    0.825
     658   -1.976  -11.581  -12.839   -1.115   -1.036
     659   -0.651  -10.551   -5.399   -5.757    0.490
     660    5.908  -13.319   -9.259   -2.251   -1.432
     661    9.594   -6.250   -0.666   -0.385    3.532
     662   12.109   -8.561   -2.816   -5.279    5.314
     663   10.763   -8.371   -7.542   -1.748    1.634
     664   11.787   -2.673   -6.399   -6.144    2.140
     665   11.454    0.877  -12.844   -1.872   -0.489
     666   11.387   -4.165   -9.851   -8.091    1.139
     667   11.098   -5.878   -3.860   -5.257    1.628
     668   10.689   -7.920   -4.211   -7.390    2.106
     669    5.737   -8.978   -6.424   -9.081    2.604
     670    8.438   -9.408   -4.429   -7.835    3.155
     671   14.443   -8.041   -5.108   -7.188   -0.291
     672   18.322   -5.491   -3.316   -6.873   -1.369
     673   20.385   -3.743   -9.791   -9.862    1.237
     674   17.779   -3.104   -8.334   -8.965   -0.125
     675   14.675   -7.032   -7.495  -11.747   -2.284
     676   16.732   -7.825  -11.666  -10.601   -2.709
     677    9.101   -5.924   -9.702  -11.973    2.714
     678   13.433   -4.771   -7.699  -12.351    3.535
     679   15.529   -6.982  -11.106   -8.134   -0.110
     680   14.777   -6.293   -8.439   -5.022   -2.072
     681   12.718  -10.825   -8.985   -8.345    1.750
     682   12.010   -5.569   -7.687   -2.110    0.785
     683    9.907   -6.390   -5.865   -2.580    1.746
     684   11.446   -8.872  -10.403   -5.816    4.276
     685    4.124  -11.756  -11.792   -5.361    3.657
     686    0.113  -14.386   -8.313   -5.297    4.714
     687    5.535  -11.825   -7.345   -4.443    3.539
     688    2.682  -11.825   -4.812   -7.647    7.728
     689   -3.084  -12.602  -11.542   -1.270    6.797
     690   -2.529   -9.485   -7.593    2.644    2.951
     691   -5.069   -8.940   -9.574   -2.317    2.237
     692   -0.013  -12.133   -6.234   -4.575    3.721
     693   -7.933  -10.555   -2.588   -3.920    3.237
     694    3.096   -6.954   -2.342   -4.002   -1.989
     695    7.516   -7.522   -9.592   -4.235   -2.950
     696    7.695   -5.963   -5.311   -2.658    0.355
     697   11.571   -4.563   -4.166   -3.113   -0.471
     698   11.058    2.799   -3.261   -4.083    2.498
     699    5.407    1.369   -4.851   -3.828    5.566
     700    0.346    1.854   -1.899   -5.042    5.962
     701    4.310    1.612    1.842   -3.601    8.795
     702    4.164    3.861   -3.469   -6.932   10.174
     703   -4.992    0.700   -5.946   -8.695    4.797
     704    2.461    2.274   -5.469   -8.204    3.986
     705    5.888   -1.321   -6.234   -3.921    2.185
     706    9.722   -7.198   -3.400   -3.511    4.466
     707   11.110   -7.803   -6.398   -4.036    1.153
     708    4.378   -9.681   -5.890    0.033    4.733
     709    3.460   -5.342   -4.497    1.428    6.754
     710    6.886   -4.574   -6.587   -2.563    6.236
     711   -0.054   -9.396   -6.914   -3.956    3.152
     712    2.461   -9.296   -6.184   -4.631    0.052
     713    3.810  -11.800   -9.429   -6.231    0.903
     714    0.712  -10.543   -6.003   -4.490    0.768
     715    0.594   -8.931   -7.221    2.440   -3.146
     716   -1.090   -8.903   -3.427    2.426   -2.022
     717   -6.038  -10.358   -4.738   -0.500   -0.210
     718   -5.273  -14.342   -4.119   -2.282    0.027
     719    2.105  -12.511   -3.600   -1.646    0.398
     720    9.496   -9.163   -1.419   -8.211    5.493
     721    3.864   -7.464   -0.770   -1.696    0.550
     722   -0.908   -9.526   -4.391   -2.462    0.995
     723    4.297   -8.775   -5.721   -7.448   -0.138
     724    3.022   -6.446   -9.007   -1.330    0.814
     725   -0.357   -7.709   -1.951   -3.974    4.815
     726    5.879   -5.026   -3.952   -5.514    2.381
     727    5.931   -4.360   -1.518   -1.747    1.250
     728   -0.231   -3.420    0.793    2.043    0.075
     729   -2.350   -4.211    7.188   -0.184    8.114
     730   -6.137   -7.915    2.107    1.361    2.278
     731   -3.232   -3.224   -1.515   -0.196    1.536
     732   -1.635   -7.370   -1.954   -5.606    3.730
     733   -2.591   -9.599    1.897   -4.752    3.884
     734   -1.363   -6.297   -3.960   -2.312    5.871
     735   -4.254   -8.589   -3.297   -3.674    9.903
     736   -7.064  -10.570   -3.345    0.939    0.926
     737  -11.670   -8.605   -8.494    4.911    2.371
     738   -8.946   -6.746   -7.245    2.130    4.501
     739   -5.094  -10.673   -2.007    0.290    4.375
     740  -10.398   -5.488    2.959    0.873    3.765
     741   -8.617   -7.715   -4.799   -1.398    3.164
     742   -4.082  -10.308   -5.599   -2.336    5.171
     743   -4.363  -12.046   -8.954   -0.212   -2.797
     744    0.117   -9.399  -10.534   -1.081   -1.154
     745   -0.989   -7.623   -3.933   -1.261   -1.798
     746   -0.523  -12.050   -6.965   -9.610   -2.677
     747   -3.346   -9.520   -1.136   -4.057   -1.825
     748   -0.376   -7.924    1.018   -3.118   -4.197
     749   -7.955   -7.239    0.180    0.540   -3.479
     750   -3.368   -5.428   -2.409   -6.932   -3.807
     751   -0.562   -6.783    0.273   -5.782   -1.628
     752    0.639   -3.542    4.315   -1.612   -0.339
     753   -3.757   -8.722    8.031   -2.583    3.026
     754   -5.203   -9.611    3.444   -1.507    3.067
     755   -5.819  -13.448   -4.830   -2.187    1.207
     756   -1.953  -13.430   -9.651   -4.795    0.430
     757   -1.424  -10.732   -7.920   -0.832   -2.365
     758    0.963   -8.328   -1.071   -5.475   -4.145
     759   -1.487   -9.573   -0.219   -7.593   -3.122
     760   -1.560   -7.111    1.367   -8.780   -1.317
     761   -1.547   -6.973    4.039   -5.025    2.566
     762   -1.795   -8.421   -2.246   -3.626   -3.841
     763   -3.412   -5.637   -0.250   -5.462   -0.156
     764   -6.967   -4.013    0.079   -0.520   -2.749
     765   -1.779   -2.415    1.965   -3.574    0.235
     766   -1.481   -7.413   -2.479   -3.785   -2.922
     767   -4.116   -7.245    3.131   -5.728   -2.429
     768   -7.003   -6.106    3.397   -2.382   -0.053
     769   -9.249  -12.455    0.118   -3.839    2.280
     770   -9.894   -7.263   -1.679   -5.256    2.945
     771   -5.577   -8.568    1.990   -6.405    0.429
     772   -8.139   -3.126    4.534    0.297   -0.043
     773   -2.653   -6.619   -5.920   -0.654    2.666
     774   -2.405   -9.429  -10.015   -4.471   -0.845
     775   -3.237  -10.607   -4.709   -4.913   -1.888
     776   -3.165  -10.886   -8.689   -5.416    1.120
     777   -6.637  -14.370   -3.730   -4.035   -0.897
     778   -2.075  -12.212   -1.541   -5.205    4.806
     779    1.203  -10.133   -0.854   -5.389   -2.408
     780    2.703  -10.538    2.133   -5.855    0.018
     781    5.636   -6.327    2.990   -6.152    1.124
     782    4.323   -4.243    4.394   -4.145    1.242
     783    5.555   -6.300    1.874   -1.045   -0.365
     784    4.934   -3.846    7.036   -6.274    5.402
     785    0.058   -4.546    5.976   -1.261    0.523
     786   -2.806   -6.957    3.477   -0.170   -2.183
     787    7.921   -7.570    2.024   -6.210   -5.657
     788   -0.157   -6.871    4.489   -9.086   -4.912
     789   -0.675   -6.523    5.487   -5.025   -4.725
     790    0.378   -2.425    2.034   -4.600   -5.477
     791    0.600   -0.866   -0.875   -3.929   -5.085
     792    3.896   -1.530    5.071   -1.773   -4.321
     793    8.204   -0.201    7.486   -4.453   -3.005
     794    5.650   -2.658    0.171    2.411   -5.708
     795    0.627   -7.161   -1.026    0.534   -2.283
     796    0.943   -0.047   -3.186   -2.234   -5.357
     797   -0.360    2.789   -4.301   -5.824    1.908
     798    1.105   -0.646   -4.792   -5.168    0.365
     799    7.366   -8.266   -3.898   -6.927   -2.231
     800    9.287   -6.722    2.033   -3.086   -4.595
     801   10.244   -5.474    1.458   -2.134   -2.302
     802   10.222   -5.889    8.433   -0.349   -1.504
     803    3.079  -10.520    4.328   -0.765   -0.451
     804    6.077  -10.879    1.503   -1.909   -0.141
     805    1.924  -12.759    2.699    0.903   -1.084
     806    0.773   -9.298    3.558   -0.367   -4.062
     807    4.582  -10.138   -0.006   -1.757    0.095
     808    0.209   -8.442   -3.247   -0.714   -1.476
     809   -1.426   -7.904   -4.314    3.841   -0.860
     810    0.101   -8.322   -0.719   -0.359   -2.752
     811    1.531  -11.378   -7.437   -2.184   -4.676
     812   -0.404   -8.349   -4.033   -0.435   -5.734
     813   -2.042   -9.383   -5.253   -5.558   -2.605
     814   -8.054   -8.586   -7.027   -3.218   -4.375
     815   -6.389  -11.265   -6.133   -2.527   -1.159
     816   -9.018  -13.175   -0.457   -3.752   -3.152
     817   -5.196  -11.535    1.034   -1.290    1.215
     818   -1.973  -12.478    4.922   -7.136    5.942
     819   -2.073  -12.366    2.714   -6.328    2.524
     820    7.932  -10.965   -2.950   -9.833    2.322
     821   -1.946  -10.019    4.371   -7.883    0.955
     822   -0.598  -12.752    6.256   -7.238   -3.057
     823   -2.077   -5.769    4.736   -7.036    0.755
     824   -4.412   -9.837    3.376  -11.809    0.396
     825   -3.363   -9.082    3.976   -5.024   -1.392
     826   -6.650   -8.608    2.955   -7.565    0.295
     827   -0.714   -6.143    3.795  -10.900   -0.806
     828    1.146   -4.664   -1.636  -12.093   -4.825
     829   -0.479   -3.806    0.003  -10.767   -0.747
     830   -2.201  -11.812   -2.898   -8.233   -3.270
     831    1.914  -12.688   -0.861   -9.938   -2.213
     832    0.161  -11.075    1.025   -6.315   -1.385
     833   -1.244  -11.151   -4.745   -9.146   -3.585
     834   -2.765  -12.347   -4.312   -8.250   -1.615
