#Frame      Mode1    Mode2    Mode3    Mode4    Mode5
    4195    4.937   -2.187    1.974   -4.613    3.167
    4196    6.590   -2.792    4.181   -1.973    0.969
    4197    6.580   -3.278    4.663   -0.011    4.731
    4198    9.127   -0.905    4.615   -2.850    6.587
    4199    6.182   -6.199    6.073   -2.748    3.316
    4200    8.772   -0.703    4.481   -2.062    3.535
    4201    6.867   -3.123    3.138   -2.770    2.681
    4202    4.749    4.634    3.380    1.455    0.260
    4203    4.047    2.505    3.443   -1.937   -0.092
    4204    5.332    2.388    3.662   -2.716    4.740
    4205    5.362   -1.403    0.855   -6.300    7.880
    4206    7.500    1.532    5.720   -2.861   -0.131
    4207    6.012    1.361    4.969   -1.446    4.782
    4208    5.751    0.934    2.897   -3.098   -0.471
    4209    6.466    0.403    2.697   -8.109    4.499
    4210   10.483    1.524    1.156   -9.938    1.191
    4211    8.554   -1.795    1.996   -3.664    5.551
    4212    9.625    1.919    0.920   -7.157   10.337
    4213   10.232    5.914    0.105   -4.444    6.758
    4214   11.390    3.992    0.199   -3.535    7.570
    4215    7.123    3.849    3.018   -2.174    4.679
    4216    5.168    5.940    2.124   -4.773    8.363
    4217    7.239    3.639    2.164   -7.701    6.473
    4218    8.566    6.717    3.083   -4.604    4.531
    4219    6.317    3.133    0.663   -6.500    1.235
    4220    4.255   -0.036    1.136   -3.678    2.120
    4221    6.101    0.563    3.568   -5.397    2.554
    4222    7.089    0.354    5.715   -4.681   -0.882
    4223    7.166    2.521    0.537   -8.411    2.277
    4224    5.451    0.315    3.657   -3.922    4.484
    4225    6.384    3.265    1.568   -6.251    0.797
    4226    8.418    1.284   -2.426   -8.427    5.049
    4227   10.171    2.016   -0.474   -9.617    1.698
    4228    9.862    1.369    1.534   -3.442    5.392
    4229    8.780   -0.302    4.036   -3.643    7.621
    4230    9.409   -2.559    2.558   -9.870    9.642
    4231    8.751   -0.096    4.455  -10.074    2.047
    4232   11.366    2.358    2.476   -7.350    4.862
    4233   11.053    3.016   -0.080   -6.997    4.171
    4234    9.504    1.762    1.335   -3.837    5.485
    4235    9.978   -0.063    4.283   -0.760   10.899
    4236    5.149    0.125    4.456    1.116    5.367
    4237    9.468   -2.079    3.896   -7.582    3.401
    4238    9.666   -2.427    1.767   -6.839    4.065
    4239    9.272   -1.208    2.788   -2.780    3.481
    4240    9.795   -0.935    1.799   -3.672    6.905
    4241   10.662    5.348    3.942   -0.961    3.688
    4242    9.324    4.128    3.112   -6.009   10.317
    4243    7.688   -0.013   -2.068   -3.686   10.657
    4244    9.588    5.711    2.853   -6.757   11.008
    4245   10.786   -0.510    0.872   -6.320   11.562
    4246    5.716    1.053   -0.077   -8.743    7.084
    4247    7.042    2.381    2.209   -0.947    9.733
    4248    9.071    2.194    3.061   -7.153   11.508
    4249   11.091    7.516    1.041   -2.080    7.994
    4250    7.721    1.892    0.540   -4.785   10.156
    4251    4.663    0.709   -0.823   -2.556   10.570
    4252   10.678   -1.006    3.105   -3.081    7.546
    4253   11.512    3.810    2.604   -6.506   10.474
    4254    6.828    2.815    3.081   -2.339    9.645
    4255   11.235    2.920    3.886   -4.785    7.151
    4256   10.224    2.485    2.090   -6.619    8.225
    4257    8.644    0.973    3.797   -6.122    5.687
    4258    6.121   -5.158    1.271   -4.209    6.314
    4259    6.275   -3.604    2.280   -3.176    5.894
    4260    5.481   -1.058   -0.684   -1.503    8.915
    4261    3.975    2.358   -2.870   -1.527    7.243
    4262    9.915    6.745    2.373   -2.366    8.363
    4263    6.449    5.409   -1.569   -1.071    8.494
    4264    6.497    1.427    1.331   -0.091    3.217
    4265    7.905   -3.797    2.490   -6.269    5.769
    4266   10.333    1.938    4.070   -3.593    2.039
    4267    9.045    3.929   -0.123   -4.807    5.446
    4268   10.513    2.971    4.095   -1.728    2.274
    4269    7.024    3.024    3.734   -2.811    4.225
    4270    9.844    5.532    4.389   -0.327    3.320
    4271    5.411    2.711    0.482    3.423    2.377
    4272    7.399    4.721    2.771   -0.903    5.327
    4273    4.046    5.094    2.496   -1.171    4.232
    4274    6.729    8.765    3.782   -3.172    7.440
    4275    7.213    4.289    1.859   -3.976   10.745
    4276    9.740    4.998    0.362   -5.927    4.649
    4277    7.024    6.830    1.281   -2.375    6.350
    4278   10.654    1.970    3.810   -8.288    7.279
    4279    8.465    4.401   -0.039   -2.383    6.580
    4280    9.110    0.752    0.512   -1.256    7.167
    4281    6.194    2.363    2.385    1.174    3.571
    4282    6.733    1.757    2.614   -1.574    2.932
    4283    7.907   -0.949    2.747   -3.932    3.965
    4284    7.960    2.827    1.737   -4.339    4.067
    4285    5.769   -1.017    0.474   -4.599    3.214
    4286    3.548   -1.842    4.388   -3.188    3.461
    4287    6.150   -5.556    3.752    0.166    4.330
    4288    3.700   -4.373    6.486    2.320    0.005
    4289    6.641    0.206    2.266    0.388    8.983
    4290    6.008   -2.510    5.456    6.273    5.404
    4291    9.463   -1.545    4.553   -2.928    3.553
    4292    5.182   -1.334    4.013   -1.299    0.098
    4293    6.737    0.627    1.994   -4.206    4.008
    4294    9.981   -0.425    4.439   -4.417   -0.365
    4295    5.089   -1.570    2.961   -4.071    1.597
    4296    6.864   -4.273    2.290   -9.035    4.970
    4297    4.896   -6.624    5.005   -4.781    5.854
    4298    7.198   -1.261    4.576   -2.420    5.307
    4299    7.152   -1.152    4.331   -7.907    4.329
    4300   10.439    1.824    2.500   -8.121    8.172
    4301   10.896   -0.342    4.251   -9.423    5.619
    4302    8.039   -1.101    3.127    1.421    4.367
    4303    4.734    0.473    2.425    3.173    7.727
    4304    6.642    0.207    3.533   -0.215    6.567
    4305    4.449    0.648    1.346   -3.722    9.680
    4306    6.962    1.591    4.330   -3.308    4.827
    4307    7.486   -0.563    0.053   -7.342    2.829
    4308    8.775   -0.880    0.912   -4.847    5.410
    4309    7.954    1.097    2.189   -8.463    6.404
    4310    9.777   -0.303    0.443   -4.222    4.813
    4311    6.724    2.620    2.918   -3.512    6.533
    4312    7.195    2.856    5.029   -4.078    3.455
    4313    5.707   -1.576    1.100   -3.603    3.620
    4314    6.860   -0.224    2.690   -1.162    2.869
    4315    6.529    2.446    1.289   -1.664    7.559
    4316    5.565    1.369    3.771   -0.333    5.555
    4317    9.724    3.272    5.689    1.487    5.399
    4318    6.907    1.033    3.156    0.645    9.094
    4319    4.419   -1.675    2.519   -3.614    4.817
    4320    5.843   -6.856    2.300   -2.140    5.352
    4321    6.786   -4.895    0.676   -3.698    6.373
    4322    6.921   -2.567    2.285   -4.403    5.903
    4323    5.834   -0.532   -0.098   -6.107    3.854
    4324    7.252    1.714   -1.075  -11.575    4.595
    4325    6.981    1.130    0.926   -5.337    2.432
    4326   11.661   -1.046    1.299   -7.738    3.750
    4327    9.319    0.260    2.160   -5.136    6.813
    4328    5.375   -0.586    0.261   -5.230   10.094
    4329    7.250   -3.436    3.837   -7.462    6.751
    4330    7.183   -3.276    0.614   -5.637    5.239
    4331    7.245   -2.404    3.858  -10.990    8.277
    4332    6.398   -0.837    1.095   -9.407    7.552
    4333    7.989    1.094    0.511   -8.181    6.827
    4334    7.742    1.737    2.046   -6.699    9.226
    4335    6.797   -0.531    3.041   -3.917    8.376
    4336    4.618   -1.129    1.202   -5.499    2.161
    4337    6.585   -5.338    4.105   -4.404   -1.765
    4338    5.808   -6.509    1.039   -1.573    7.924
    4339    4.593   -5.446    3.067   -3.703    0.767
    4340    3.594   -6.710    1.624   -3.896    2.544
    4341    4.301   -8.230    2.344   -2.923    4.243
    4342    4.246   -5.336    6.248   -1.904   -2.284
    4343    2.788   -5.932    4.168   -0.309   -2.561
    4344    2.042   -2.163    1.158   -6.393    4.798
    4345    6.224   -1.996    2.118   -5.239    5.527
    4346    6.465   -3.690    2.601   -6.336    0.172
    4347    5.714   -2.696    2.604   -5.938    4.978
    4348    2.874   -2.794    4.040   -2.513    5.862
    4349    4.359   -4.324    1.729   -5.408    1.638
    4350    5.349   -4.444    2.062   -3.298    4.198
    4351    6.489   -6.514    1.800   -5.279    5.951
    4352    6.144   -2.552    0.681   -3.704    6.497
    4353    6.303    2.657    1.939   -5.400    4.507
    4354    2.877   -2.912    5.243   -3.926    4.336
    4355    2.828   -3.677    2.712   -5.376    4.005
    4356    0.695   -4.827    0.809   -2.641    6.235
    4357    2.008   -1.384    3.411   -1.630    9.481
    4358    7.883    0.768    3.392   -1.939    8.195
    4359    1.206   -5.013   -0.351   -0.617    7.223
    4360    3.489   -2.493    0.595   -1.089    7.000
    4361    3.874   -4.106   -0.583   -0.608    6.375
    4362   11.509    3.368    2.142   -5.928    5.438
    4363    4.872   -2.584    4.248    0.769    0.105
    4364    8.346   -2.314    3.719   -1.084    1.450
    4365    8.289   -0.475    2.721   -4.917    3.786
    4366    8.032   -1.465    0.274  -12.764    0.977
    4367    6.721   -1.673   -0.489   -7.572    4.488
    4368    4.670   -1.431    2.786    0.420    3.089
    4369    4.172   -3.031    5.034    1.599    1.785
    4370    1.645   -1.805    4.393   -0.103    2.081
    4371    5.658   -3.068    5.230   -0.053   -0.034
    4372    8.760   -0.308    2.526   -1.371    6.914
    4373    7.443   -1.444    3.913    0.453    1.076
    4374   12.645    5.086    2.295   -3.671    0.889
    4375    8.941    0.739    2.197   -7.115    3.445
    4376    8.747    0.802    3.586    0.233    4.121
    4377    5.901    1.956    0.905   -3.869    7.540
    4378    6.924   -1.070    4.321   -6.667    6.143
    4379    6.924    1.100   -1.893   -1.898    6.490
    4380    7.126   -6.141    2.098   -3.875    2.836
    4381    6.573   -3.505    5.015   -2.600    1.269
    4382    9.339   -3.913    2.965   -5.347    2.452
    4383    6.108   -8.013    1.258   -7.989   -0.825
    4384    9.263   -7.231    0.013   -6.604    2.411
    4385    7.781   -4.016   -0.492   -3.727    1.070
    4386    8.369   -1.002    2.208   -8.203    6.551
    4387    6.019   -4.269    1.190  -10.034    4.168
    4388   10.321   -2.626    3.681   -3.901    2.751
    4389    6.484   -3.937    2.389   -3.705    2.934
    4390    6.507   -0.431    3.288   -2.100    3.972
    4391    9.068   -2.324    1.421   -2.809    7.544
    4392    6.571   -2.274    1.572   -3.667    2.795
    4393    5.047   -2.622    2.901   -1.293    0.820
    4394    3.752   -3.685    6.462   -0.234    0.146
    4395    3.479   -4.598    5.958   -0.925   -6.197
    4396    4.997   -6.113    5.059   -5.349   -0.693
    4397    8.943   -0.796    5.073   -1.009   -0.893
    4398    8.931   -4.187    3.125   -2.053   -1.518
    4399    3.831   -4.102    2.245   -9.197    0.899
    4400    7.879   -3.381    3.367   -2.994    5.456
    4401   14.033    3.171    0.199   -6.766    4.341
    4402   11.000   -1.074    3.577   -0.066   -1.228
    4403   11.385   -1.329    4.236   -2.118    3.965
    4404    8.851   -2.806    5.609   -4.306    1.256
    4405    5.204   -5.060    3.770   -5.964    3.325
    4406   10.849   -3.723    2.798   -5.809    3.575
    4407    7.538   -5.406    0.108  -12.512   -1.748
    4408    8.168   -6.056   -0.378   -6.934    0.232
    4409    6.174   -6.223    2.520   -8.924   -2.312
    4410    6.264   -4.296    1.066   -2.912   -0.738
    4411    6.804   -2.665    3.118    2.904    4.017
    4412    7.330   -1.088    4.303    0.807    0.320
    4413    4.210   -2.800   -0.305   -1.695   -0.498
    4414    6.901   -1.513    2.075   -0.486   -4.049
    4415    7.174   -1.363    0.523   -2.391    0.257
    4416    6.921   -5.653    2.818   -5.257    2.308
    4417    9.398   -8.654    3.533   -7.511    0.108
    4418    7.003   -0.603    1.776   -5.284    6.631
    4419    5.051   -4.992    1.099   -7.163    3.077
    4420   10.023   -2.511    0.689   -5.631    0.559
    4421   10.459   -3.273    4.132   -4.542   -3.937
    4422    6.707    1.902    5.293   -2.237   -1.979
    4423    8.450    0.020    3.990   -2.721    1.217
    4424    9.918   -0.944    2.611   -5.557   -3.216
    4425    5.543   -2.771    2.756    4.169   -3.883
    4426   12.456   -0.255    1.999   -4.076   -2.709
    4427    9.992    0.677    2.719   -2.194    1.603
    4428    8.649   -2.411    1.482   -1.725    5.514
    4429   10.985   -0.528    0.322   -2.109    6.444
    4430    8.001   -3.096    2.604    2.902    0.529
    4431   11.352    0.314    3.227   -1.379    4.780
    4432   10.787   -0.515    2.843   -4.222    1.600
    4433    9.745    0.107    3.133   -7.219    0.178
    4434   10.055    0.568    3.428   -3.543    7.451
    4435    9.915    1.743    3.868    1.259    3.895
    4436    8.963    0.179    4.129   -0.790    3.897
    4437    9.155    0.149    3.981   -3.197    9.204
    4438    8.879   -1.990    3.241    0.442    7.348
    4439    8.223    3.215    2.624    1.080    6.527
    4440    8.687    0.087    3.999   -4.477    5.081
    4441    7.977   -2.149    2.638    0.814    0.257
    4442    1.611   -3.192    1.817    4.234    2.774
    4443   10.434   -0.475    3.693   -2.389    2.249
    4444    6.470   -0.137    4.308   -1.904    6.803
    4445    6.044    1.407    4.596    5.133    3.036
    4446    5.274   -2.957    3.631   -1.922    6.491
    4447    7.179   -0.850    6.121    5.926    3.594
    4448    7.766   -3.769    4.691   -5.004    4.383
    4449    4.564   -5.159    5.113   -7.580    5.079
    4450    4.444   -4.183    1.576   -0.560    6.765
    4451    6.366   -2.142    2.609   -4.535    4.770
    4452    7.163   -4.531    2.379   -3.287    8.899
    4453    9.377    0.519    4.218  -11.062    4.520
    4454    5.028   -2.933    1.436   -5.196    3.682
    4455    4.763   -2.327    2.814   -6.417    0.788
    4456    8.942   -1.010    2.911   -2.048    3.255
    4457    9.259   -1.591    3.295   -1.532    2.595
    4458    9.061    0.762    5.380   -3.613    2.873
    4459    6.639    2.548    2.341   -6.072    2.548
    4460    9.457    2.900   -2.268   -1.523    7.202
    4461   12.080    3.066    1.233   -0.378    7.336
    4462   10.603    1.059    3.058   -2.664   11.108
    4463    8.387   -3.815    2.671    3.845   12.424
    4464    9.281   -2.949    4.326    2.815    7.164
    4465    7.894   -4.551    6.641    0.335    3.317
    4466   12.828    1.904    4.593   -2.591    7.886
    4467   10.021    1.951    2.091   -8.308    8.058
    4468    5.907    2.360    3.133    0.248    6.729
    4469   10.567    1.089    5.102    0.075    4.897
    4470    8.079    1.305    4.044   -7.214    4.782
    4471   10.273    0.097    3.776   -7.299    8.968
    4472   11.191    0.224    4.934   -4.710    6.940
    4473    8.432    1.004    3.519   -1.382    1.580
    4474    7.869   -5.839    7.149   -1.814   -0.782
    4475    6.726   -6.850    4.270   -0.381   -0.755
    4476    8.806   -5.968    4.041   -1.941    0.052
    4477   10.331   -3.261    4.475   -0.582    0.502
    4478    9.156   -1.010    4.076   -5.291    0.710
